0.01,0.03,0.05,0.07,0.09,0.11,0.13,0.15,0.17,0.19,0.21,0.23,0.25,Velocity
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18256474181453355,0.4302942873628747,0.5591822031459066,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14756339525168988,0.4774825300687118,0.625132446068945,0.7228982416704735,0.7946401296675751,0.8502379859116417,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.39030424882632575,0.6069517933554148,0.7304844523548241,0.814887754706196,0.8772866694426642,0.9256664065606699,0.9644316817440113,7.0
0.0,0.0,0.0,0.0,0.0,0.38347343007598617,0.629683835049041,0.7612040658438048,0.8481268765422845,0.9109098490375181,0.9587275852888044,0.9965000091393346,1.027155958931421,9.0
0.0,0.0,0.0,0.0,0.1869921665969924,0.5917028051497473,0.7538503207058473,0.8533976662296482,0.9223006184478634,0.973258038915072,1.0126328876573039,1.044040486075585,1.0697104657526508,11.0
0.0,0.0,0.0,0.0,0.46325341732221986,0.7047124060654804,0.8317820118382873,0.9138044600377362,0.971867838924706,1.0153646585718323,1.0492565208529079,1.076449597914194,1.0987718183041215,13.0
0.0,0.0,0.0,0.0,0.5956817771208531,0.7816323457051378,0.8878387634462359,0.9582713274239744,1.008819006692145,1.04700268301344,1.0769221374459108,1.1010251436250595,1.1208711930388497,15.0
0.0,0.0,0.0,0.31120053227230965,0.6832041493228816,0.8379575805454843,0.9301320320913958,0.9922998051816846,1.0373289891185236,1.0715425459092096,1.0984590053264935,1.1202066327614333,1.1381535483363279,17.0
0.0,0.0,0.0,0.4624502336137136,0.7465249368243937,0.8808244657151576,0.9628899983162332,1.018879015940787,1.0597000279931423,1.0908486397081105,1.1154272754255379,1.1353300984017314,1.1517827181455484,19.0
0.0,0.0,0.0,0.5590512554574647,0.7959860107112977,0.9153697207768307,0.9896189788343325,1.0407071256964724,1.078142335953075,1.106802427607442,1.1294709271544463,1.1478594729295126,1.1630811995780042,21.0
0.0,0.0,0.0,0.6298646708343016,0.8357849636618666,0.9437136783494526,1.0117111399138585,1.0588041878310446,1.093448851567998,1.1200432010304064,1.1411180961317706,1.1582385937294448,1.172426624475806,23.0
0.0,0.0,0.0,0.6855034223097931,0.868893869718008,0.9676669895360113,1.03051734007459,1.0742731578153994,1.1065666743568698,1.1314106495192426,1.1511297869935118,1.1671682553363192,1.1804721826727431,25.0
0.0,0.0,0.2145206624458346,0.7300908129686997,0.8964349613550802,0.9878117851937932,1.0464087282713974,1.0873747755955288,1.1176890847324086,1.1410526932202274,1.1596213733182306,1.1747393589139106,1.1872897119904946,27.0
0.0,0.0,0.3515559208822927,0.7664774326734397,0.9193517849024786,1.0045951285638792,1.059600100608488,1.0981874948529333,1.1268042359287123,1.1488930168659561,1.1664680894112727,1.1807893386455552,1.1926863022271006,29.0
0.0,0.0,0.440050725515123,0.7980495796298409,0.939748230853538,1.019719183814429,1.0715932806207649,1.1080919571837613,1.1352111879016353,1.1561718642738141,1.1728656995079754,1.1864791107640726,1.197794813181761,31.0
0.0,0.0,0.5064127849196659,0.8252725861321066,0.957588303804348,1.0330023577612695,1.082137732199256,1.1167972443596406,1.142592398669052,1.162552771133532,1.1784635742806455,1.1914470314327936,1.2022447838377697,33.0
0.0,0.0,0.5597793164374695,0.8491786529072323,0.973464429995078,1.044886389844638,1.091598317247398,1.1246212932106805,1.1492340690641167,1.168298996286971,1.1835075919867366,1.195925344885572,1.2062574713340415,35.0
0.0,0.0,0.6044964511924132,0.8705269825901055,0.987834971953141,1.0557204425382136,1.1002672044387438,1.1318210626986864,1.1553691685020417,1.1736260804677465,1.1882000423355157,1.2001059182807934,1.2100163261961452,37.0
0.0,0.0,0.6426813867123603,0.8895801533820163,1.0007632124169472,1.0654924677370974,1.1080922381683052,1.13831929992308,1.1609031866602868,1.1784268878572097,1.1924241373768483,1.2038643378771137,1.2133907537671205,39.0
0.0,0.0,0.6749878499431987,0.9061328597734971,1.011985487709046,1.0739276247442802,1.1147963009568564,1.1438389931345678,1.1655599250827373,1.1824262142635562,1.1959056663794823,1.2069273230078033,1.2161083221259257,41.0
0.0,0.0,0.703840375481457,0.9213985566435082,1.0224533584470559,1.0818573491202639,1.1211408781581704,1.1490955870686113,1.1700221404092201,1.1862823726227982,1.1992839572968157,1.2099190225387078,1.2187807624971327,43.0
0.0,0.0,0.7286708082871515,0.9346298567051653,1.0314313588610082,1.0885595520286335,1.1264138442421303,1.1533843239085029,1.1735906699133893,1.1893005701648798,1.2018677156975985,1.2121510017826773,1.2207220195423194,45.0
0.0,0.0,0.7509075001620564,0.9466560998948962,1.0395991979581403,1.0946436723193302,1.1311833998794092,1.1572461716043818,1.1767871154539766,1.1919879147204762,1.2041527869208268,1.2141100990564966,1.2224115621474105,47.0
0.0,0.0,0.7711811866213051,0.9578343058800797,1.0472530041493007,1.1003790042092445,1.1357036880482112,1.1609255233434574,1.179849064397307,1.1945769707209195,1.2063678746790538,1.2160219573937014,1.2240725470251377,49.0
0.0,0.0,0.7896829156024291,0.9681828808523005,1.054371731563645,1.1057267800920936,1.1399257713282367,1.1643668102808504,1.1827162688119164,1.197004006328584,1.208446549670542,1.2178179958091089,1.2256346361054962,51.0
