0	9.343173	12.406580	-0.884288	2.655764
1	12.233011	11.847352	-0.716121	-2.369025
2	13.281942	12.022083	-0.261407	-1.835276
3	14.177939	13.961062	-0.954764	2.839661
4	15.298099	15.633084	-0.944425	2.806636
5	15.224730	14.477296	-0.942758	2.801604
6	26.723337	10.833134	-0.943550	2.803985
7	21.956973	12.639207	-0.985705	2.972308
8	49.349485	52.020749	0.882399	-0.489860
9	49.826657	50.985225	0.779610	-0.676754
10	49.393186	3.920191	0.623211	-0.897955
11	25.831773	7.119966	0.817461	-0.613807
12	26.466204	8.040631	0.788899	-0.661781
13	49.251862	6.939203	0.736004	-0.743648
14	47.506724	11.943184	-0.999558	-3.111844
15	45.524169	14.055350	-0.978496	2.933835
16	49.497476	8.947656	0.736041	-0.743594
17	1.151146	5.356906	0.807928	-0.630168
18	51.710971	8.666317	0.794165	-0.653164
19	44.617807	15.740404	-0.958792	2.853516
20	4.784429	28.970225	0.709784	-0.781605
21	8.066849	28.414989	-0.271914	-1.846178
22	8.094411	31.381169	0.621495	-0.900147
23	1.394478	2.385414	0.775370	-0.683496
24	44.686406	16.831564	-0.937048	2.784875
25	45.663238	16.264850	-0.973356	2.910235
26	51.472132	11.644035	0.626863	0.893276
27	47.797933	35.143908	0.767108	-0.696475
28	2.132529	30.210044	0.531672	-1.010223
29	1.652296	15.196384	-0.911651	2.718081
30	51.830236	19.434004	-0.974977	2.917415
31	2.906657	20.246540	-0.974932	2.917211
32	1.861052	20.889284	-0.958939	2.854035
33	4.838339	20.156535	-0.991330	3.009816
34	6.757970	17.830992	-0.960794	2.860649
35	3.599014	13.960670	-0.922256	2.744674
36	3.657254	15.113302	-0.964459	2.874184
37	5.447023	12.698923	-0.875997	2.638296
38	3.404591	11.653149	-0.884857	2.656984
39	11.714286	19.342819	-0.954876	2.840037
40	11.616927	18.165512	-0.919497	2.737596
41	6.352965	11.991363	-0.862550	2.611084
42	7.468928	13.630640	-0.915563	2.727702
43	5.240791	10.586808	-0.786915	-2.476589
44	4.394017	3.028025	0.804134	-0.636579
45	7.211811	8.636619	0.826014	-0.598797
46	9.430956	14.729045	-0.967531	2.886067
47	10.329563	12.861000	-0.957300	2.848310
48	10.379794	14.071813	-0.961114	2.861806
49	11.297369	13.461368	-0.987100	2.980797
50	12.381044	15.232057	-0.968057	2.888157
51	12.273907	12.874692	-0.971940	2.904140
52	12.267738	14.006618	-0.977015	2.926775
53	28.733324	10.658110	-0.966159	2.880694
54	19.195328	16.648805	-0.989408	2.995919
55	16.185141	13.839905	-0.969220	2.892841
56	23.911687	12.543078	-0.947107	2.814894
57	20.986606	13.161379	-0.978005	2.931470
58	24.937990	13.032443	-0.935896	2.781591
59	29.801569	12.134331	-0.863574	2.613111
60	50.017254	52.931667	0.793067	-0.654969
61	24.832671	11.904729	-0.941085	2.796620
62	45.889460	52.358729	0.778101	-0.679159
63	25.332045	8.180258	0.799641	-0.644099
64	48.122388	7.099517	0.730213	-0.752163
65	50.181209	9.820609	0.518513	-1.025685
66	50.633810	8.777121	0.717368	-0.770779
67	52.395682	9.616453	0.669046	-0.837872
68	52.008783	32.569481	0.710123	-0.781123
69	45.489583	12.928454	-0.995992	3.052028
70	0.500369	4.477489	0.834410	-0.583735
71	1.167218	28.363862	-0.814756	2.523104
72	45.586738	15.180892	-0.971380	2.901770
73	47.777590	18.439572	-0.996287	3.055396
74	46.714513	17.890427	-0.995043	3.041978
75	3.985174	30.979966	0.672431	-0.833309
76	1.596213	14.088555	-0.926115	2.754776
77	52.718847	16.510599	-0.908406	2.710252
78	52.770018	17.656378	-0.897209	2.684205
79	1.801791	17.498368	-0.889978	2.668093
80	48.810499	20.109263	-0.946277	2.812317
81	51.868509	20.515484	-0.957403	2.848667
82	50.853818	20.048847	-0.980803	2.945336
83	0.937695	21.527246	-0.963330	2.869944
84	3.852644	19.617819	-0.986505	2.977119
85	6.532643	14.328582	-0.913237	2.721955
86	6.593765	15.510786	-0.949088	2.821123
87	6.811766	18.978642	-0.984671	2.966275
