0.100000	22.000000	0.011290	0.005884	0.378220	0.004200	0.000171	0.001560
0.100000	33.000000	0.011559	0.005938	0.380782	0.004177	0.000141	0.001973
0.100000	44.000000	0.011018	0.005811	0.376786	0.004105	0.000113	0.000559
0.100000	56.000000	0.010757	0.005766	0.374744	0.003824	0.000158	0.000545
0.100000	67.000000	0.010879	0.005651	0.373256	0.003841	0.000279	0.000178
0.100000	78.000000	0.010903	0.005585	0.372041	0.003787	0.000271	0.000219
0.100000	89.000000	0.010639	0.005577	0.370941	0.003795	0.000286	0.000282
0.100000	100.000000	0.010549	0.005495	0.370090	0.003763	0.000202	0.000068
0.100000	111.000000	0.010629	0.005476	0.369259	0.003766	0.000177	0.000185
0.100000	122.000000	0.010543	0.005460	0.368602	0.003717	0.000349	0.000241
0.100000	133.000000	0.010601	0.005574	0.367890	0.003658	0.000200	0.000266

0.250000	11.000000	0.034424	0.017788	0.540280	0.007273	0.002110	0.000635
0.250000	22.000000	0.031348	0.015847	0.510225	0.006520	0.001435	0.000342
0.250000	33.000000	0.032239	0.015781	0.493963	0.006186	0.000752	0.000291
0.250000	44.000000	0.032618	0.015130	0.482889	0.005848	0.001727	0.000214
0.250000	56.000000	0.033317	0.014893	0.474534	0.005723	0.000377	0.000249
0.250000	67.000000	0.034053	0.014276	0.467647	0.005582	0.000934	0.000285
0.250000	78.000000	0.035483	0.014235	0.462291	0.005493	0.000370	0.000261
0.250000	89.000000	0.035349	0.013975	0.457792	0.005344	0.001118	0.000118
0.250000	100.000000	0.035575	0.013901	0.453869	0.005271	0.000811	0.000153
0.250000	111.000000	0.036104	0.013616	0.450303	0.005249	0.000830	0.000275
0.250000	122.000000	0.036462	0.013417	0.447193	0.005170	0.000381	0.000056
0.250000	133.000000	0.037058	0.013282	0.444507	0.005113	0.000492	0.000214

