0.400000	44.000000	0.377788	0.059364	0.689488	0.013244	0.015487	0.000986
0.400000	56.000000	0.282168	0.053488	0.652738	0.012087	0.013305	0.001309
0.400000	67.000000	0.240264	0.048933	0.628982	0.010848	0.005016	0.000459
0.400000	78.000000	0.206670	0.045689	0.611433	0.010442	0.005991	0.000696
0.400000	89.000000	0.190920	0.038521	0.597616	0.009687	0.005456	0.000372
0.400000	100.000000	0.174028	0.035872	0.586623	0.009284	0.002526	0.000627
0.400000	111.000000	0.166552	0.033974	0.577803	0.008806	0.003698	0.000376
0.400000	122.000000	0.161079	0.032502	0.570308	0.008524	0.003873	0.000392
0.400000	133.000000	0.155942	0.030206	0.563918	0.008346	0.003841	0.000256


