0.030000	0.002000	17.100000	6.400000	41.484055	153.499006	
0.050000	0.002000	20.400000	6.400000	52.809615	118.899819	
0.050000	0.003000	25.400000	8.600000	91.997614	118.899819	
0.050000	0.010000	27.400000	9.200000	90.685559	118.899819	
0.060000	0.002000	15.400000	5.200000	56.445813	108.540188	

