0.040000	0.004000	20.900000	7.000000	241.752478	132.934039	
0.040000	0.001000	23.500000	8.600000	421.270312	132.934039	
0.050000	0.004000	27.900000	9.100000	125.214546	118.899819	
0.060000	0.000200	11.500000	4.900000	160.643787	108.540188	
0.060000	0.001000	20.700000	5.100000	124.742054	108.540188	
0.060000	0.003000	24.500000	8.300000	128.019244	108.540188	
0.090000	0.040000	20.700000	4.900000	488.142289	88.622693	
0.180000	0.003000	21.120000	8.760000	248.901346	62.665707	
0.240000	0.010000	15.660000	5.580000	69.402069	54.270094	
