8.917486	30.715787	0.739535
8.917486	32.697450	0.753488
8.917486	34.679114	0.718605
8.917486	36.660778	0.593023
8.917486	38.642441	0.427907
8.917486	40.624105	0.123256
8.917486	42.605769	0.051163
8.917486	44.587432	0.072093
8.917486	46.569096	0.225581
8.917486	48.550760	0.388372
8.917486	50.532423	0.404651
8.917486	52.514087	0.446512
8.917486	54.495751	0.295349
8.917486	56.477414	0.141860
8.917486	58.459078	0.027907
8.917486	60.440742	0.006977
8.917486	62.422405	0.009302

10.899150	0.990832	0.004651
10.899150	2.972495	0.053488
10.899150	4.954159	0.234884
10.899150	6.935823	0.434884
10.899150	8.917486	0.513953
10.899150	10.899150	0.527907
10.899150	12.880814	0.523256
10.899150	14.862477	0.402326
10.899150	16.844141	0.220930
10.899150	18.825805	0.034884
10.899150	20.807468	0.004651
10.899150	22.789132	0.002326
10.899150	24.770796	0.053488
10.899150	26.752459	0.262791
10.899150	28.734123	0.481395
10.899150	30.715787	0.616279
10.899150	32.697450	0.637209
10.899150	34.679114	0.639535
10.899150	36.660778	0.532558
10.899150	38.642441	0.262791
10.899150	40.624105	0.072093
10.899150	42.605769	0.116279
10.899150	44.587432	0.272093
10.899150	46.569096	0.448837
10.899150	48.550760	0.569767
10.899150	50.532423	0.632558
10.899150	52.514087	0.567442
10.899150	54.495751	0.534884
10.899150	56.477414	0.355814
10.899150	58.459078	0.151163
10.899150	60.440742	0.055814
10.899150	62.422405	0.004651

12.880814	0.990832	0.000000
12.880814	2.972495	0.032558
12.880814	4.954159	0.041860
12.880814	6.935823	0.139535
12.880814	8.917486	0.248837
12.880814	10.899150	0.281395
12.880814	12.880814	0.265116
12.880814	14.862477	0.160465
12.880814	16.844141	0.034884
12.880814	18.825805	0.009302
12.880814	20.807468	0.004651
12.880814	22.789132	0.006977
12.880814	24.770796	0.004651
12.880814	26.752459	0.039535
12.880814	28.734123	0.220930
12.880814	30.715787	0.402326
12.880814	32.697450	0.490698
12.880814	34.679114	0.444186
12.880814	36.660778	0.276744
12.880814	38.642441	0.144186
12.880814	40.624105	0.023256
12.880814	42.605769	0.197674
12.880814	44.587432	0.465116
12.880814	46.569096	0.565116
12.880814	48.550760	0.693023
12.880814	50.532423	0.727907
12.880814	52.514087	0.688372
12.880814	54.495751	0.674419
12.880814	56.477414	0.474419
12.880814	58.459078	0.230233
12.880814	60.440742	0.083721
12.880814	62.422405	0.013953

14.862477	0.990832	0.006977
14.862477	2.972495	0.002326
14.862477	4.954159	0.009302
14.862477	6.935823	0.011628
14.862477	8.917486	0.027907
14.862477	10.899150	0.034884
14.862477	12.880814	0.044186
14.862477	14.862477	0.011628
14.862477	16.844141	0.009302
14.862477	18.825805	0.002326
14.862477	20.807468	0.011628
14.862477	22.789132	0.004651
14.862477	24.770796	0.006977
14.862477	26.752459	0.000000
14.862477	28.734123	0.030233
14.862477	30.715787	0.090698
14.862477	32.697450	0.146512
14.862477	34.679114	0.144186
14.862477	36.660778	0.039535
14.862477	38.642441	0.018605
14.862477	40.624105	0.016279
14.862477	42.605769	0.276744
14.862477	44.587432	0.497674
14.862477	46.569096	0.658140
14.862477	48.550760	0.730233
14.862477	50.532423	0.730233
14.862477	52.514087	0.730233
14.862477	54.495751	0.632558
14.862477	56.477414	0.530233
14.862477	58.459078	0.290698
14.862477	60.440742	0.055814
14.862477	62.422405	0.000000

16.844141	0.990832	0.006977
16.844141	2.972495	0.006977
16.844141	4.954159	0.002326
16.844141	6.935823	0.006977
16.844141	8.917486	0.004651
16.844141	10.899150	0.009302
16.844141	12.880814	0.004651
16.844141	14.862477	0.004651
16.844141	16.844141	0.004651
16.844141	18.825805	0.006977
16.844141	20.807468	0.000000
16.844141	22.789132	0.000000
16.844141	24.770796	0.000000
16.844141	26.752459	0.002326
16.844141	28.734123	0.002326
16.844141	30.715787	0.004651
16.844141	32.697450	0.013953
16.844141	34.679114	0.011628
16.844141	36.660778	0.011628
16.844141	38.642441	0.002326
16.844141	40.624105	0.023256
16.844141	42.605769	0.320930
16.844141	44.587432	0.546512
16.844141	46.569096	0.681395
16.844141	48.550760	0.674419
16.844141	50.532423	0.709302
16.844141	52.514087	0.676744
16.844141	54.495751	0.569767
16.844141	56.477414	0.476744
16.844141	58.459078	0.260465
16.844141	60.440742	0.025581
16.844141	62.422405	0.004651

18.825805	0.990832	0.002326
18.825805	2.972495	0.004651
18.825805	4.954159	0.000000
18.825805	6.935823	0.002326
18.825805	8.917486	0.002326
18.825805	10.899150	0.006977
18.825805	12.880814	0.009302
18.825805	14.862477	0.004651
18.825805	16.844141	0.000000
18.825805	18.825805	0.006977
18.825805	20.807468	0.002326
18.825805	22.789132	0.004651
18.825805	24.770796	0.004651
18.825805	26.752459	0.004651
18.825805	28.734123	0.000000
18.825805	30.715787	0.006977
18.825805	32.697450	0.000000
18.825805	34.679114	0.004651
18.825805	36.660778	0.004651
18.825805	38.642441	0.009302
18.825805	40.624105	0.034884
18.825805	42.605769	0.253488
18.825805	44.587432	0.472093
18.825805	46.569096	0.565116
18.825805	48.550760	0.583721
18.825805	50.532423	0.606977
18.825805	52.514087	0.609302
18.825805	54.495751	0.511628
18.825805	56.477414	0.332558
18.825805	58.459078	0.106977
18.825805	60.440742	0.009302
18.825805	62.422405	0.006977

20.807468	0.990832	0.011628
20.807468	2.972495	0.004651
20.807468	4.954159	0.011628
20.807468	6.935823	0.006977
20.807468	8.917486	0.000000
20.807468	10.899150	0.009302
20.807468	12.880814	0.000000
20.807468	14.862477	0.000000
20.807468	16.844141	0.004651
20.807468	18.825805	0.009302
20.807468	20.807468	0.016279
20.807468	22.789132	0.011628
20.807468	24.770796	0.006977
20.807468	26.752459	0.002326
20.807468	28.734123	0.002326
20.807468	30.715787	0.006977
20.807468	32.697450	0.009302
20.807468	34.679114	0.000000
20.807468	36.660778	0.004651
20.807468	38.642441	0.006977
20.807468	40.624105	0.020930
20.807468	42.605769	0.165116
20.807468	44.587432	0.325581
20.807468	46.569096	0.418605
20.807468	48.550760	0.393023
20.807468	50.532423	0.467442
20.807468	52.514087	0.451163
20.807468	54.495751	0.348837
20.807468	56.477414	0.106977
20.807468	58.459078	0.011628
20.807468	60.440742	0.004651
20.807468	62.422405	0.016279

22.789132	0.990832	0.002326
22.789132	2.972495	0.004651
22.789132	4.954159	0.002326
22.789132	6.935823	0.006977
22.789132	8.917486	0.004651
22.789132	10.899150	0.002326
22.789132	12.880814	0.011628
22.789132	14.862477	0.030233
22.789132	16.844141	0.072093
22.789132	18.825805	0.081395
22.789132	20.807468	0.058140
22.789132	22.789132	0.055814
22.789132	24.770796	0.018605
22.789132	26.752459	0.018605
22.789132	28.734123	0.009302
22.789132	30.715787	0.002326
22.789132	32.697450	0.002326
22.789132	34.679114	0.000000
22.789132	36.660778	0.000000
22.789132	38.642441	0.002326
22.789132	40.624105	0.004651
22.789132	42.605769	0.034884
22.789132	44.587432	0.088372
22.789132	46.569096	0.211628
22.789132	48.550760	0.206977
22.789132	50.532423	0.220930
22.789132	52.514087	0.241860
22.789132	54.495751	0.134884
22.789132	56.477414	0.020930
22.789132	58.459078	0.004651
22.789132	60.440742	0.011628
22.789132	62.422405	0.006977

24.770796	0.990832	0.000000
24.770796	2.972495	0.002326
24.770796	4.954159	0.006977
24.770796	6.935823	0.004651
24.770796	8.917486	0.000000
24.770796	10.899150	0.016279
24.770796	12.880814	0.118605
24.770796	14.862477	0.258140
24.770796	16.844141	0.381395
24.770796	18.825805	0.362791
24.770796	20.807468	0.300000
24.770796	22.789132	0.113953
24.770796	24.770796	0.039535
24.770796	26.752459	0.090698
24.770796	28.734123	0.030233
24.770796	30.715787	0.000000
24.770796	32.697450	0.000000
24.770796	34.679114	0.002326
24.770796	36.660778	0.006977
24.770796	38.642441	0.004651
24.770796	40.624105	0.004651
24.770796	42.605769	0.002326
24.770796	44.587432	0.002326
24.770796	46.569096	0.030233
24.770796	48.550760	0.016279
24.770796	50.532423	0.051163
24.770796	52.514087	0.034884
24.770796	54.495751	0.013953
24.770796	56.477414	0.000000
24.770796	58.459078	0.006977
24.770796	60.440742	0.000000
24.770796	62.422405	0.006977

26.752459	0.990832	0.006977
26.752459	2.972495	0.000000
26.752459	4.954159	0.002326
26.752459	6.935823	0.013953
26.752459	8.917486	0.023256
26.752459	10.899150	0.125581
26.752459	12.880814	0.402326
26.752459	14.862477	0.546512
26.752459	16.844141	0.627907
26.752459	18.825805	0.600000
26.752459	20.807468	0.483721
26.752459	22.789132	0.246512
26.752459	24.770796	0.074419
26.752459	26.752459	0.013953
26.752459	28.734123	0.002326
26.752459	30.715787	0.002326
26.752459	32.697450	0.006977
26.752459	34.679114	0.004651
26.752459	36.660778	0.004651
26.752459	38.642441	0.000000
26.752459	40.624105	0.002326
26.752459	42.605769	0.002326
26.752459	44.587432	0.011628
26.752459	46.569096	0.006977
26.752459	48.550760	0.002326
26.752459	50.532423	0.002326
26.752459	52.514087	0.002326
26.752459	54.495751	0.009302
26.752459	56.477414	0.006977
26.752459	58.459078	0.006977
26.752459	60.440742	0.000000
26.752459	62.422405	0.000000

28.734123	0.990832	0.004651
28.734123	2.972495	0.000000
28.734123	4.954159	0.000000
28.734123	6.935823	0.006977
28.734123	8.917486	0.100000
28.734123	10.899150	0.348837
28.734123	12.880814	0.551163
28.734123	14.862477	0.676744
28.734123	16.844141	0.739535
28.734123	18.825805	0.732558
28.734123	20.807468	0.609302
28.734123	22.789132	0.423256
28.734123	24.770796	0.132558
28.734123	26.752459	0.013953
28.734123	28.734123	0.002326
28.734123	30.715787	0.004651
28.734123	32.697450	0.000000
28.734123	34.679114	0.002326
28.734123	36.660778	0.002326
28.734123	38.642441	0.000000
28.734123	40.624105	0.011628
28.734123	42.605769	0.018605
28.734123	44.587432	0.027907
28.734123	46.569096	0.018605
28.734123	48.550760	0.032558
28.734123	50.532423	0.083721
28.734123	52.514087	0.034884
28.734123	54.495751	0.009302
28.734123	56.477414	0.000000
28.734123	58.459078	0.000000
28.734123	60.440742	0.002326
28.734123	62.422405	0.004651

30.715787	0.990832	0.000000
30.715787	2.972495	0.000000
30.715787	4.954159	0.004651
30.715787	6.935823	0.006977
30.715787	8.917486	0.176744
30.715787	10.899150	0.488372
30.715787	12.880814	0.662791
30.715787	14.862477	0.783721
30.715787	16.844141	0.825581
30.715787	18.825805	0.804651
30.715787	20.807468	0.683721
30.715787	22.789132	0.506977
30.715787	24.770796	0.297674
30.715787	26.752459	0.046512
30.715787	28.734123	0.006977
30.715787	30.715787	0.004651
30.715787	32.697450	0.006977
30.715787	34.679114	0.002326
30.715787	36.660778	0.006977
30.715787	38.642441	0.020930
30.715787	40.624105	0.034884
30.715787	42.605769	0.109302
30.715787	44.587432	0.195349
30.715787	46.569096	0.248837
30.715787	48.550760	0.325581
30.715787	50.532423	0.416279
30.715787	52.514087	0.295349
30.715787	54.495751	0.246512
30.715787	56.477414	0.118605
30.715787	58.459078	0.011628
30.715787	60.440742	0.004651
30.715787	62.422405	0.004651

32.697450	0.990832	0.000000
32.697450	2.972495	0.006977
32.697450	4.954159	0.000000
32.697450	6.935823	0.004651
32.697450	8.917486	0.162791
32.697450	10.899150	0.511628
32.697450	12.880814	0.672093
32.697450	14.862477	0.820930
32.697450	16.844141	0.855814
32.697450	18.825805	0.809302
32.697450	20.807468	0.688372
32.697450	22.789132	0.588372
32.697450	24.770796	0.406977
32.697450	26.752459	0.083721
32.697450	28.734123	0.006977
32.697450	30.715787	0.002326
32.697450	32.697450	0.002326
32.697450	34.679114	0.002326
32.697450	36.660778	0.025581
32.697450	38.642441	0.072093
32.697450	40.624105	0.158140
32.697450	42.605769	0.362791
32.697450	44.587432	0.467442
32.697450	46.569096	0.525581
32.697450	48.550760	0.600000
32.697450	50.532423	0.609302
32.697450	52.514087	0.567442
32.697450	54.495751	0.497674
32.697450	56.477414	0.286047
32.697450	58.459078	0.030233
32.697450	60.440742	0.000000
32.697450	62.422405	0.000000

34.679114	0.990832	0.009302
34.679114	2.972495	0.000000
34.679114	4.954159	0.004651
34.679114	6.935823	0.013953
34.679114	8.917486	0.088372
34.679114	10.899150	0.409302
34.679114	12.880814	0.597674
34.679114	14.862477	0.739535
34.679114	16.844141	0.737209
34.679114	18.825805	0.700000
34.679114	20.807468	0.620930
34.679114	22.789132	0.465116
34.679114	24.770796	0.290698
34.679114	26.752459	0.079070
34.679114	28.734123	0.009302
34.679114	30.715787	0.002326
34.679114	32.697450	0.006977
34.679114	34.679114	0.013953
34.679114	36.660778	0.039535
34.679114	38.642441	0.190698
34.679114	40.624105	0.353488
34.679114	42.605769	0.569767
34.679114	44.587432	0.611628
34.679114	46.569096	0.713953
34.679114	48.550760	0.727907
34.679114	50.532423	0.732558
34.679114	52.514087	0.693023
34.679114	54.495751	0.609302
34.679114	56.477414	0.413953
34.679114	58.459078	0.104651
34.679114	60.440742	0.002326
34.679114	62.422405	0.000000

36.660778	0.990832	0.002326
36.660778	2.972495	0.002326
36.660778	4.954159	0.000000
36.660778	6.935823	0.004651
36.660778	8.917486	0.018605
36.660778	10.899150	0.265116
36.660778	12.880814	0.467442
36.660778	14.862477	0.613953
36.660778	16.844141	0.620930
36.660778	18.825805	0.574419
36.660778	20.807468	0.465116
36.660778	22.789132	0.258140
36.660778	24.770796	0.123256
36.660778	26.752459	0.055814
36.660778	28.734123	0.016279
36.660778	30.715787	0.011628
36.660778	32.697450	0.106977
36.660778	34.679114	0.076744
36.660778	36.660778	0.088372
36.660778	38.642441	0.246512
36.660778	40.624105	0.518605
36.660778	42.605769	0.651163
36.660778	44.587432	0.730233
36.660778	46.569096	0.806977
36.660778	48.550760	0.800000
36.660778	50.532423	0.804651
36.660778	52.514087	0.781395
36.660778	54.495751	0.662791
36.660778	56.477414	0.481395
36.660778	58.459078	0.188372
36.660778	60.440742	0.009302
36.660778	62.422405	0.004651

38.642441	0.990832	0.002326
38.642441	2.972495	0.002326
38.642441	4.954159	0.000000
38.642441	6.935823	0.009302
38.642441	8.917486	0.004651
38.642441	10.899150	0.058140
38.642441	12.880814	0.295349
38.642441	14.862477	0.397674
38.642441	16.844141	0.451163
38.642441	18.825805	0.353488
38.642441	20.807468	0.202326
38.642441	22.789132	0.079070
38.642441	24.770796	0.004651
38.642441	26.752459	0.048837
38.642441	28.734123	0.023256
38.642441	30.715787	0.002326
38.642441	32.697450	0.030233
38.642441	34.679114	0.058140
38.642441	36.660778	0.113953
38.642441	38.642441	0.258140
38.642441	40.624105	0.500000
38.642441	42.605769	0.648837
38.642441	44.587432	0.788372
38.642441	46.569096	0.881395
38.642441	48.550760	0.900000
38.642441	50.532423	0.860465
38.642441	52.514087	0.853488
38.642441	54.495751	0.748837
38.642441	56.477414	0.586047
38.642441	58.459078	0.283721
38.642441	60.440742	0.006977
38.642441	62.422405	0.004651

40.624105	0.990832	0.002326
40.624105	2.972495	0.000000
40.624105	4.954159	0.002326
40.624105	6.935823	0.004651
40.624105	8.917486	0.000000
40.624105	10.899150	0.006977
40.624105	12.880814	0.037209
40.624105	14.862477	0.134884
40.624105	16.844141	0.169767
40.624105	18.825805	0.055814
40.624105	20.807468	0.020930
40.624105	22.789132	0.011628
40.624105	24.770796	0.004651
40.624105	26.752459	0.000000
40.624105	28.734123	0.000000
40.624105	30.715787	0.013953
40.624105	32.697450	0.034884
40.624105	34.679114	0.127907
40.624105	36.660778	0.102326
40.624105	38.642441	0.269767
40.624105	40.624105	0.525581
40.624105	42.605769	0.679070
40.624105	44.587432	0.797674
40.624105	46.569096	0.900000
40.624105	48.550760	0.897674
40.624105	50.532423	0.902326
40.624105	52.514087	0.869767
40.624105	54.495751	0.737209
40.624105	56.477414	0.562791
40.624105	58.459078	0.283721
40.624105	60.440742	0.011628
40.624105	62.422405	0.002326

42.605769	0.990832	0.000000
42.605769	2.972495	0.006977
42.605769	4.954159	0.000000
42.605769	6.935823	0.004651
42.605769	8.917486	0.004651
42.605769	10.899150	0.006977
42.605769	12.880814	0.006977
42.605769	14.862477	0.002326
42.605769	16.844141	0.011628
42.605769	18.825805	0.011628
42.605769	20.807468	0.006977
42.605769	22.789132	0.004651
42.605769	24.770796	0.000000
42.605769	26.752459	0.000000
42.605769	28.734123	0.002326
42.605769	30.715787	0.002326
42.605769	32.697450	0.006977
42.605769	34.679114	0.027907
42.605769	36.660778	0.069767
42.605769	38.642441	0.262791
42.605769	40.624105	0.502326
42.605769	42.605769	0.660465
42.605769	44.587432	0.727907
42.605769	46.569096	0.855814
42.605769	48.550760	0.862791
42.605769	50.532423	0.865116
42.605769	52.514087	0.779070
42.605769	54.495751	0.697674
42.605769	56.477414	0.541860
42.605769	58.459078	0.183721
42.605769	60.440742	0.009302
42.605769	62.422405	0.006977

44.587432	0.990832	0.002326
44.587432	2.972495	0.004651
44.587432	4.954159	0.002326
44.587432	6.935823	0.000000
44.587432	8.917486	0.002326
44.587432	10.899150	0.002326
44.587432	12.880814	0.004651
44.587432	14.862477	0.009302
44.587432	16.844141	0.000000
44.587432	18.825805	0.009302
44.587432	20.807468	0.000000
44.587432	22.789132	0.002326
44.587432	24.770796	0.006977
44.587432	26.752459	0.006977
44.587432	28.734123	0.002326
44.587432	30.715787	0.006977
44.587432	32.697450	0.004651
44.587432	34.679114	0.009302
44.587432	36.660778	0.018605
44.587432	38.642441	0.111628
44.587432	40.624105	0.425581
44.587432	42.605769	0.586047
44.587432	44.587432	0.674419
44.587432	46.569096	0.727907
44.587432	48.550760	0.739535
44.587432	50.532423	0.713953
44.587432	52.514087	0.641860
44.587432	54.495751	0.562791
44.587432	56.477414	0.406977
44.587432	58.459078	0.097674
44.587432	60.440742	0.004651
44.587432	62.422405	0.004651

46.569096	0.990832	0.002326
46.569096	2.972495	0.011628
46.569096	4.954159	0.006977
46.569096	6.935823	0.004651
46.569096	8.917486	0.004651
46.569096	10.899150	0.006977
46.569096	12.880814	0.006977
46.569096	14.862477	0.016279
46.569096	16.844141	0.020930
46.569096	18.825805	0.051163
46.569096	20.807468	0.025581
46.569096	22.789132	0.000000
46.569096	24.770796	0.009302
46.569096	26.752459	0.002326
46.569096	28.734123	0.002326
46.569096	30.715787	0.000000
46.569096	32.697450	0.009302
46.569096	34.679114	0.002326
46.569096	36.660778	0.006977
46.569096	38.642441	0.020930
46.569096	40.624105	0.209302
46.569096	42.605769	0.330233
46.569096	44.587432	0.451163
46.569096	46.569096	0.539535
46.569096	48.550760	0.583721
46.569096	50.532423	0.625581
46.569096	52.514087	0.502326
46.569096	54.495751	0.306977
46.569096	56.477414	0.120930
46.569096	58.459078	0.004651
46.569096	60.440742	0.011628
46.569096	62.422405	0.046512

48.550760	0.990832	0.006977
48.550760	2.972495	0.002326
48.550760	4.954159	0.000000
48.550760	6.935823	0.006977
48.550760	8.917486	0.004651
48.550760	10.899150	0.006977
48.550760	12.880814	0.011628
48.550760	14.862477	0.090698
48.550760	16.844141	0.048837
48.550760	18.825805	0.058140
48.550760	20.807468	0.030233
48.550760	22.789132	0.004651
48.550760	24.770796	0.002326
48.550760	26.752459	0.002326
48.550760	28.734123	0.000000
48.550760	30.715787	0.000000
48.550760	32.697450	0.000000
48.550760	34.679114	0.002326
48.550760	36.660778	0.002326
48.550760	38.642441	0.009302
48.550760	40.624105	0.034884
48.550760	42.605769	0.076744
48.550760	44.587432	0.193023
48.550760	46.569096	0.293023
48.550760	48.550760	0.334884
48.550760	50.532423	0.416279
48.550760	52.514087	0.279070
48.550760	54.495751	0.065116
48.550760	56.477414	0.009302
48.550760	58.459078	0.000000
48.550760	60.440742	0.011628
48.550760	62.422405	0.004651

50.532423	0.990832	0.004651
50.532423	2.972495	0.002326
50.532423	4.954159	0.006977
50.532423	6.935823	0.002326
50.532423	8.917486	0.009302
50.532423	10.899150	0.023256
50.532423	12.880814	0.023256
50.532423	14.862477	0.041860
50.532423	16.844141	0.013953
50.532423	18.825805	0.011628
50.532423	20.807468	0.000000
50.532423	22.789132	0.002326
50.532423	24.770796	0.009302
50.532423	26.752459	0.004651
50.532423	28.734123	0.000000
50.532423	30.715787	0.013953
50.532423	32.697450	0.004651
50.532423	34.679114	0.004651
50.532423	36.660778	0.004651
50.532423	38.642441	0.004651
50.532423	40.624105	0.013953
50.532423	42.605769	0.018605
50.532423	44.587432	0.039535
50.532423	46.569096	0.041860
50.532423	48.550760	0.083721
50.532423	50.532423	0.106977
50.532423	52.514087	0.065116
50.532423	54.495751	0.009302
50.532423	56.477414	0.004651
50.532423	58.459078	0.006977
50.532423	60.440742	0.002326
50.532423	62.422405	0.002326

52.514087	0.990832	0.004651
52.514087	2.972495	0.004651
52.514087	4.954159	0.016279
52.514087	6.935823	0.018605
52.514087	8.917486	0.020930
52.514087	10.899150	0.060465
52.514087	12.880814	0.055814
52.514087	14.862477	0.097674
52.514087	16.844141	0.048837
52.514087	18.825805	0.013953
52.514087	20.807468	0.006977
52.514087	22.789132	0.004651
52.514087	24.770796	0.002326
52.514087	26.752459	0.018605
52.514087	28.734123	0.004651
52.514087	30.715787	0.004651
52.514087	32.697450	0.004651
52.514087	34.679114	0.004651
52.514087	36.660778	0.006977
52.514087	38.642441	0.000000
52.514087	40.624105	0.000000
52.514087	42.605769	0.004651
52.514087	44.587432	0.004651
52.514087	46.569096	0.053488
52.514087	48.550760	0.076744
52.514087	50.532423	0.006977
52.514087	52.514087	0.004651
52.514087	54.495751	0.004651
52.514087	56.477414	0.000000
52.514087	58.459078	0.004651
52.514087	60.440742	0.000000
52.514087	62.422405	0.000000

54.495751	0.990832	0.002326
54.495751	2.972495	0.009302
54.495751	4.954159	0.081395
54.495751	6.935823	0.188372
54.495751	8.917486	0.272093
54.495751	10.899150	0.227907
54.495751	12.880814	0.104651
54.495751	14.862477	0.088372
54.495751	16.844141	0.046512
54.495751	18.825805	0.013953
54.495751	20.807468	0.011628
54.495751	22.789132	0.004651
54.495751	24.770796	0.000000
54.495751	26.752459	0.037209
54.495751	28.734123	0.095349
54.495751	30.715787	0.004651
54.495751	32.697450	0.002326
54.495751	34.679114	0.002326
54.495751	36.660778	0.002326
54.495751	38.642441	0.000000
54.495751	40.624105	0.000000
54.495751	42.605769	0.004651
54.495751	44.587432	0.009302
54.495751	46.569096	0.009302
54.495751	48.550760	0.018605
54.495751	50.532423	0.006977
54.495751	52.514087	0.009302
54.495751	54.495751	0.002326
54.495751	56.477414	0.002326
54.495751	58.459078	0.004651
54.495751	60.440742	0.006977
54.495751	62.422405	0.006977

56.477414	0.990832	0.002326
56.477414	2.972495	0.090698
56.477414	4.954159	0.295349
56.477414	6.935823	0.360465
56.477414	8.917486	0.483721
56.477414	10.899150	0.413953
56.477414	12.880814	0.276744
56.477414	14.862477	0.153488
56.477414	16.844141	0.044186
56.477414	18.825805	0.004651
56.477414	20.807468	0.000000
56.477414	22.789132	0.002326
56.477414	24.770796	0.002326
56.477414	26.752459	0.032558
56.477414	28.734123	0.055814
56.477414	30.715787	0.000000
56.477414	32.697450	0.018605
56.477414	34.679114	0.011628
56.477414	36.660778	0.004651
56.477414	38.642441	0.009302
56.477414	40.624105	0.002326
56.477414	42.605769	0.000000
56.477414	44.587432	0.004651
56.477414	46.569096	0.002326
56.477414	48.550760	0.004651
56.477414	50.532423	0.000000
56.477414	52.514087	0.002326
56.477414	54.495751	0.002326
56.477414	56.477414	0.009302
56.477414	58.459078	0.000000
56.477414	60.440742	0.006977
56.477414	62.422405	0.002326

58.459078	0.990832	0.069767
58.459078	2.972495	0.304651
58.459078	4.954159	0.434884
