1	0.945964
2	0.944545
3	0.944658
5	0.944585
6	0.940397
7	0.939248
8	0.935732
9	0.936152
10	0.937937
11	0.935261
12	0.934336
13	0.932187
14	0.930674
15	0.930373
16	0.930896
17	0.929440
18	0.927882
19	0.925291
20	0.925505
21	0.921448
22	0.919873
23	0.923276
24	0.924749
25	0.923162
26	0.924452
27	0.925429
28	0.926279
29	0.923753
30	0.921268
31	0.922454
32	0.920673
33	0.923326
34	0.921518
35	0.920507
36	0.919318
37	0.918463
38	0.918021
39	0.918017
40	0.917480
41	0.916752
42	0.917424
43	0.918853
44	0.917993
45	0.917600
46	0.915609
47	0.916348
48	0.914199
49	0.915786
50	0.918654
51	0.917083
52	0.918438
53	0.920819
54	0.918355
55	0.916009
56	0.913955
57	0.916771
58	0.916872
59	0.919157
60	0.921417
61	0.919670
62	0.919587
63	0.919548
64	0.919486
65	0.918067
66	0.920005
67	0.920821
68	0.921254
69	0.922314
70	0.923087
71	0.924068
72	0.925114
73	0.922825
74	0.920357
75	0.923195
76	0.924467
77	0.925374
78	0.926193
79	0.924272
80	0.925647
81	0.928060
82	0.925500
83	0.928536
84	0.928902
85	0.922862
86	0.927299
87	0.926179
88	0.923183
89	0.920435
90	0.923599
91	0.923169
92	0.924062
93	0.925060
94	0.924862
95	0.921758
96	0.925215
97	0.929816
98	0.922888
99	0.919905
100	0.923949
101	0.922604
102	0.928660
103	0.928752
104	0.931389
105	0.928135
106	0.931001
107	0.928572
108	0.929999
109	0.930563
110	0.932001
111	0.928036
112	0.928225
113	0.928193
114	0.930593
115	0.933802
116	0.931516
117	0.931452
118	0.932003
119	0.931211
120	0.932284
121	0.934114
122	0.936129
123	0.937087
124	0.937820
125	0.937123
126	0.934205
127	0.935182
128	0.934804
129	0.936146
130	0.938203
131	0.937291
132	0.939608
133	0.941706
134	0.941394
135	0.942030
136	0.941944
138	0.942407
139	0.947283
140	0.946528
141	0.946726
142	0.949009
143	0.950965
144	0.952670
145	0.950081
146	0.952439
148	0.950621
149	0.950877
150	0.948016
151	0.947092
152	0.949303
153	0.952188
154	0.950202
155	0.944229
156	0.943055
157	0.941718
158	0.944696
160	0.943185
161	0.942675
162	0.941251
163	0.941427
164	0.943159
165	0.938736
166	0.939086
167	0.940313
168	0.941028
169	0.940364
170	0.938596
171	0.942452
172	0.937356
173	0.945696
175	0.942972
176	0.942548
177	0.940899
178	0.942313
179	0.940822
180	0.939519
181	0.939212
182	0.938191
183	0.936801
184	0.938334
185	0.938499
186	0.938380
187	0.938418
188	0.940495
189	0.944661
190	0.943269
191	0.945296
192	0.948629
193	0.947230
194	0.946842
195	0.947014
196	0.944691
197	0.944496
198	0.944836
199	0.945773
200	0.944218
201	0.944407
202	0.941700
203	0.943553
204	0.944479
205	0.943498
206	0.942629
207	0.943376
208	0.943082
209	0.942832
210	0.941029
211	0.941711
212	0.948374
213	0.942645
214	0.945396
215	0.943908
216	0.944585
217	0.944061
218	0.941236
219	0.940063
220	0.939295
221	0.937955
222	0.936660
223	0.937534
224	0.936206
225	0.937136
226	0.938303
227	0.938140
228	0.940795
229	0.938278
230	0.941287
231	0.939695
232	0.936576
233	0.937749
234	0.936815
235	0.936690
236	0.937720
237	0.938305
238	0.938575
239	0.936923
240	0.936201
241	0.935558
242	0.934435
243	0.933882
244	0.933479
245	0.934919
246	0.935742
248	0.932151
249	0.929965
250	0.931159
251	0.931091
252	0.929236
253	0.929493
254	0.926849
255	0.927072
256	0.927930
257	0.931363
258	0.930635
259	0.931777
260	0.928014
261	0.931213
262	0.931342
263	0.929112
264	0.931691
265	0.929476
266	0.929992
267	0.930054
268	0.930286
269	0.928517
270	0.930597
271	0.929355
272	0.930787
273	0.929213
274	0.926648
276	0.924401
277	0.923893
278	0.921081
279	0.920751
280	0.920510
281	0.920679
282	0.921067
283	0.918057
284	0.920643
285	0.919081
286	0.918447
287	0.920067
288	0.917058
289	0.916521
290	0.917102
291	0.915858
292	0.915337
294	0.919453
295	0.916750
296	0.917112
297	0.914728
298	0.917842
299	0.917429
300	0.917878
301	0.918680
302	0.919070
304	0.920991
305	0.919669
306	0.920275
307	0.923319
308	0.924333
309	0.923569
310	0.922706
311	0.927241
312	0.924872
314	0.920977
315	0.923689
316	0.923527
317	0.923872
318	0.924177
319	0.926365
320	0.926917
321	0.924093
322	0.924446
323	0.925455
324	0.925385
325	0.927058
326	0.930148
327	0.930220
328	0.933092
329	0.930822
330	0.930587
331	0.930335
332	0.926644
333	0.925532
334	0.925489
335	0.923414
336	0.926849
337	0.924876
338	0.923000
339	0.922792
340	0.923211
341	0.921850
342	0.920590
343	0.919077
344	0.917791
345	0.916013
346	0.918390
347	0.919934
348	0.919460
349	0.918939
350	0.919364
351	0.916452
352	0.917186
353	0.918986
354	0.921891
355	0.924190
356	0.919666
357	0.921091
358	0.922758
359	0.924228
360	0.924827
361	0.926560
362	0.925244
363	0.927326
364	0.925872
365	0.924504
366	0.926173
367	0.924155
368	0.924920
369	0.924569
370	0.924281
371	0.922796
372	0.921378
373	0.919732
374	0.919746
375	0.920019
376	0.918875
377	0.916194
378	0.917240
379	0.914403
380	0.913266
381	0.908705
382	0.907751
383	0.906743
384	0.906965
385	0.905161
386	0.904048
387	0.903367
388	0.903132
389	0.901249
390	0.903368
391	0.904708
392	0.902799
393	0.902834
394	0.903390
395	0.902572
396	0.899918
397	0.900128
398	0.900461
399	0.901044
400	0.898811
401	0.899127
402	0.895599
403	0.898125
404	0.893842
405	0.887760
406	0.886654
407	0.889531
408	0.890931
409	0.890000
410	0.889672
411	0.891664
412	0.892968
413	0.889186
414	0.890296
416	0.889493
417	0.888236
418	0.889880
419	0.886975
420	0.890629
422	0.891383
423	0.889885
424	0.893253
425	0.895252
426	0.895726
427	0.897588
428	0.894444
429	0.900290
430	0.904316
431	0.898719
432	0.898686
433	0.902735
434	0.905150
435	0.901349
436	0.899722
437	0.900595
438	0.897807
439	0.895813
440	0.895520
441	0.896553
442	0.899770
443	0.898183
444	0.901584
445	0.901248
446	0.900515
447	0.898313
448	0.901394
449	0.897902
450	0.897293
451	0.895138
452	0.896397
453	0.893975
454	0.893965
455	0.897080
456	0.897296
457	0.900014
458	0.898831
459	0.901130
460	0.901124
462	0.902323
463	0.901913
464	0.904800
465	0.902217
466	0.902363
467	0.898563
468	0.895897
469	0.897881
470	0.899782
471	0.900322
472	0.899307
473	0.901925
474	0.904131
475	0.907308
476	0.905678
477	0.908618
478	0.912937
479	0.912857
480	0.914507
481	0.917382
482	0.915824
483	0.912960
484	0.915811
485	0.915986
486	0.912903
488	0.913042
489	0.911198
490	0.911465
491	0.911768
492	0.914161
493	0.912700
494	0.913957
495	0.913377
496	0.918180
497	0.916367
498	0.915780
499	0.918875
500	0.922497
