0.040000	0.010000	14.700000	2.800000	0.210880	0.063698
0.110000	0.004000	15.600000	3.900000	0.154032	0.032333
0.120000	0.003500	13.400000	5.200000	0.134265	0.046766
0.178000	0.030000	15.300000	4.960000	0.726911	0.053378
0.230000	0.010000	37.100000	3.900000	0.923248	0.015457
