0.006000	0.002000	16.300000	2.900000	0.321189	0.213289
0.009000	0.003000	23.800000	3.800000	0.267738	0.143227
0.010000	0.003000	9.600000	4.200000	0.208062	0.109881
0.010000	0.002000	20.900000	3.400000	0.296113	0.134592
0.014000	0.003000	31.100000	3.800000	0.201441	0.112290
0.020000	0.009000	30.900000	3.800000	0.400390	0.201824
